频率 (Hz)	电平 (dB)
6908.203125	-79.146049
6914.062500	-79.773605
6919.921875	-79.371437
6925.781250	-80.036278
6931.640625	-80.068123
6937.500000	-79.607765
6943.359375	-79.020844
6949.218750	-79.133919
6955.078125	-79.311859
6960.937500	-79.226295
6966.796875	-79.580093
6972.656250	-79.497513
6978.515625	-78.962318
6984.375000	-78.493813
6990.234375	-78.035225
6996.093750	-78.177551
7001.953125	-77.930679
7007.812500	-77.657310
7013.671875	-77.835945
7019.531250	-77.485596
7025.390625	-77.723946
7031.250000	-78.068718
7037.109375	-77.284882
7042.968750	-77.123024
7048.828125	-78.436783
7054.687500	-78.997078
7060.546875	-77.601227
7066.406250	-77.592659
7072.265625	-77.505249
7078.125000	-77.601097
7083.984375	-77.999352
7089.843750	-77.009842
7095.703125	-76.910309
7101.562500	-77.832481
7107.421875	-78.845451
7113.281250	-78.118828
7119.140625	-77.654015
7125.000000	-77.652107
7130.859375	-77.350662
7136.718750	-77.070930
7142.578125	-78.331596
7148.437500	-78.149910
7154.296875	-77.146873
7160.156250	-76.840080
7166.015625	-76.961807
7171.875000	-76.279144
7177.734375	-77.454803
7183.593750	-77.580231
7189.453125	-77.196327
7195.312500	-76.646034
7201.171875	-77.026466
7207.031250	-76.029915
7212.890625	-76.129402
7218.750000	-75.981544
7224.609375	-76.751770
7230.468750	-76.971275
7236.328125	-76.507240
7242.187500	-77.146576
7248.046875	-76.901665
7253.906250	-76.566032
7259.765625	-75.983582
7265.625000	-75.724449
7271.484375	-75.829971
7277.343750	-76.523758
7283.203125	-77.018982
7289.062500	-76.025818
7294.921875	-75.208580
7300.781250	-75.166115
7306.640625	-75.770996
7312.500000	-75.963631
7318.359375	-76.381813
7324.218750	-76.636856
7330.078125	-76.008385
7335.937500	-75.071556
7341.796875	-75.150581
7347.656250	-75.894524
7353.515625	-75.905945
7359.375000	-75.309875
7365.234375	-75.447838
7371.093750	-74.998741
7376.953125	-75.011009
7382.812500	-74.638351
7388.671875	-75.172752
7394.531250	-75.288452
7400.390625	-74.893585
7406.250000	-73.167931
7412.109375	-72.935104
7417.968750	-73.585548
7423.828125	-74.439537
7429.687500	-74.911903
7435.546875	-75.265717
7441.406250	-74.284325
7447.265625	-74.250687
7453.125000	-74.441422
7458.984375	-74.323692
7464.843750	-73.355240
7470.703125	-73.803558
7476.562500	-74.502396
7482.421875	-73.773987
7488.281250	-73.472168
7494.140625	-73.474060
7500.000000	-73.348328
7505.859375	-72.758301
7511.718750	-72.598961
7517.578125	-73.589172
7523.437500	-74.022102
7529.296875	-72.788605
7535.156250	-73.170235
7541.015625	-72.699486
7546.875000	-72.500916
7552.734375	-72.942909
7558.593750	-73.730728
7564.453125	-73.834572
7570.312500	-74.361839
7576.171875	-75.207367
7582.031250	-74.687805
7587.890625	-74.393066
7593.750000	-73.005615
7599.609375	-73.120537
7605.468750	-73.642410
7611.328125	-73.190964
7617.187500	-73.038559
7623.046875	-73.261398
7628.906250	-74.464325
7634.765625	-73.753807
7640.625000	-73.105621
7646.484375	-73.234482
7652.343750	-72.818077
7658.203125	-73.044258
7664.062500	-73.778702
7669.921875	-73.150841
7675.781250	-72.424416
7681.640625	-72.306602
7687.500000	-71.986595
7693.359375	-72.376503
7699.218750	-72.094101
7705.078125	-71.543068
7710.937500	-72.166260
7716.796875	-72.922386
7722.656250	-74.131645
7728.515625	-72.883278
7734.375000	-73.043968
7740.234375	-72.679626
7746.093750	-73.016533
7751.953125	-73.829048
7757.812500	-73.530144
7763.671875	-73.660309
7769.531250	-73.891930
7775.390625	-73.012650
7781.250000	-72.975815
7787.109375	-73.534538
7792.968750	-72.655792
7798.828125	-72.321571
7804.687500	-72.694420
7810.546875	-73.371140
7816.406250	-72.668381
7822.265625	-73.647797
7828.125000	-73.748192
7833.984375	-73.668320
7839.843750	-73.007736
7845.703125	-72.305717
7851.562500	-73.302376
7857.421875	-73.462456
7863.281250	-72.841476
7869.140625	-73.348877
7875.000000	-72.950882
7880.859375	-73.623436
7886.718750	-73.475090
7892.578125	-73.649704
7898.437500	-73.786484
7904.296875	-73.433739
7910.156250	-73.749924
7916.015625	-72.547890
7921.875000	-73.255142
7927.734375	-72.996956
7933.593750	-72.993553
7939.453125	-74.117592
7945.312500	-74.744438
7951.171875	-74.483498
7957.031250	-74.131302
7962.890625	-73.788246
7968.750000	-73.721870
7974.609375	-74.039116
7980.468750	-75.103302
7986.328125	-75.452133
7992.187500	-73.991737
7998.046875	-74.285393
8003.906250	-74.590790
8009.765625	-74.333168
8015.625000	-74.615471
8021.484375	-74.496765
8027.343750	-75.382797
8033.203125	-74.887146
8039.062500	-74.504723
8044.921875	-74.667175
8050.781250	-74.400726
8056.640625	-74.984573
8062.500000	-74.958794
8068.359375	-74.598976
8074.218750	-75.743721
8080.078125	-75.994682
8085.937500	-75.923546
8091.796875	-75.032028
8097.656250	-74.862114
8103.515625	-75.838882
8109.375000	-76.578728
8115.234375	-75.366226
8121.093750	-75.698601
8126.953125	-75.503349
8132.812500	-76.538467
8138.671875	-76.669006
8144.531250	-76.368530
8150.390625	-78.028625
8156.250000	-77.801804
8162.109375	-75.747391
8167.968750	-76.041840
8173.828125	-76.427269
8179.687500	-77.075134
8185.546875	-77.608459
8191.406250	-76.289948
8197.265625	-75.574692
8203.125000	-76.803497
8208.984375	-77.140137
8214.843750	-78.046471
8220.703125	-80.755157
8226.562500	-81.772667
8232.421875	-81.692108
8238.281250	-83.823639
8244.140625	-85.594360
8250.000000	-86.525337
8255.859375	-86.673676
8261.718750	-87.006577
8267.578125	-87.011154
8273.437500	-87.862091
8279.296875	-88.572662
8285.156250	-87.511848
8291.015625	-86.486328
8296.875000	-86.964226
8302.734375	-88.611855
8308.593750	-88.693954
8314.453125	-87.999367
8320.312500	-89.562767
8326.171875	-90.227386
8332.031250	-89.084099
8337.890625	-87.844604
8343.750000	-88.206741
8349.609375	-87.652473
8355.468750	-88.550636
8361.328125	-88.886436
8367.187500	-89.628731
8373.046875	-89.376404
8378.906250	-89.057907
8384.765625	-89.624893
8390.625000	-89.035446
8396.484375	-89.488319
8402.343750	-89.043297
8408.203125	-89.309471
8414.062500	-89.104782
8419.921875	-88.337143
8425.781250	-88.841927
8431.640625	-89.048416
8437.500000	-89.383888
8443.359375	-89.576767
8449.218750	-89.518829
8455.078125	-90.343376
8460.937500	-90.733788
8466.796875	-90.025826
8472.656250	-89.699120
8478.515625	-89.262283
8484.375000	-90.226509
8490.234375	-90.981461
8496.093750	-90.203560
8501.953125	-89.407196
8507.812500	-89.361282
8513.671875	-87.969666
8519.531250	-87.542023
8525.390625	-87.536736
8531.250000	-86.989166
8537.109375	-87.485191
8542.968750	-87.479324
8548.828125	-87.422554
8554.687500	-87.844872
8560.546875	-87.777657
8566.406250	-86.941620
8572.265625	-86.864212
8578.125000	-88.152824
8583.984375	-87.433212
8589.843750	-87.669548
8595.703125	-87.653053
8601.562500	-87.664085
8607.421875	-88.159698
8613.281250	-88.863411
8619.140625	-88.463684
8625.000000	-87.965088
8630.859375	-87.666313
8636.718750	-87.934433
8642.578125	-89.255989
8648.437500	-88.980827
8654.296875	-88.655418
8660.156250	-88.072540
8666.015625	-86.626183
8671.875000	-87.622375
8677.734375	-88.432732
8683.593750	-88.458328
8689.453125	-89.948822
8695.312500	-91.021088
8701.171875	-90.042496
8707.031250	-89.299088
8712.890625	-88.759651
8718.750000	-89.575478
8724.609375	-89.419159
8730.468750	-88.643387
8736.328125	-89.946320
8742.187500	-89.933128
8748.046875	-89.014023
8753.906250	-88.686218
8759.765625	-88.671486
8765.625000	-89.018044
8771.484375	-89.302025
8777.343750	-89.542564
8783.203125	-90.033203
8789.062500	-89.848289
8794.921875	-89.463371
8800.781250	-89.595810
8806.640625	-89.810966
8812.500000	-90.191109
8818.359375	-90.023895
8824.218750	-89.894081
8830.078125	-89.821930
8835.937500	-89.910217
8841.796875	-89.751495
8847.656250	-89.256256
8853.515625	-89.637047
8859.375000	-89.551865
8865.234375	-89.893478
8871.093750	-90.034401
8876.953125	-89.954399
8882.812500	-90.180550
8888.671875	-90.001701
8894.531250	-88.820641
8900.390625	-89.801025
8906.250000	-90.371513
8912.109375	-89.503761
8917.968750	-90.598366
8923.828125	-90.732399
8929.687500	-90.448868
8935.546875	-90.965767
8941.406250	-90.666649
8947.265625	-89.375999
8953.125000	-89.117973
8958.984375	-89.714081
8964.843750	-88.695099
8970.703125	-87.969948
8976.562500	-86.794647
8982.421875	-86.016090
8988.281250	-85.121208
8994.140625	-84.300644
9000.000000	-83.885757
9005.859375	-83.405449
9011.718750	-83.498444
9017.578125	-84.424263
9023.437500	-84.487381
9029.296875	-84.724831
9035.156250	-84.707550
9041.015625	-84.028938
9046.875000	-84.543922
9052.734375	-84.528740
9058.593750	-84.696625
9064.453125	-85.719337
9070.312500	-85.601494
9076.171875	-84.605064
9082.031250	-84.720810
9087.890625	-84.583473
9093.750000	-84.374664
9099.609375	-84.551956
9105.468750	-83.983505
9111.328125	-84.724998
9117.187500	-84.909081
9123.046875	-85.823792
9128.906250	-85.102188
9134.765625	-84.699287
9140.625000	-84.745934
9146.484375	-84.877571
9152.343750	-85.501244
9158.203125	-85.431786
9164.062500	-84.778252
9169.921875	-84.918892
9175.781250	-86.050011
9181.640625	-85.995209
9187.500000	-85.382660
9193.359375	-85.153618
9199.218750	-85.240417
9205.078125	-85.197403
9210.937500	-85.115425
9216.796875	-86.450546
9222.656250	-86.084991
9228.515625	-85.697723
9234.375000	-86.046814
9240.234375	-85.680466
9246.093750	-86.292168
9251.953125	-86.936211
9257.812500	-86.662003
9263.671875	-86.590141
9269.531250	-86.156723
9275.390625	-85.957047
9281.250000	-86.101105
9287.109375	-86.212349
9292.968750	-87.187828
9298.828125	-87.730606
9304.687500	-87.208664
9310.546875	-86.598740
9316.406250	-86.899620
9322.265625	-86.553497
9328.125000	-85.796875
9333.984375	-86.396271
9339.843750	-86.237762
9345.703125	-86.555435
9351.562500	-87.379189
9357.421875	-88.195061
9363.281250	-87.615280
9369.140625	-86.881592
9375.000000	-86.967720
9380.859375	-87.329010
9386.718750	-86.536217
9392.578125	-88.006989
9398.437500	-88.170273
9404.296875	-87.843285
9410.156250	-87.234863
9416.015625	-86.694160
9421.875000	-86.265762
9427.734375	-86.519707
9433.593750	-86.740181
9439.453125	-86.643150
9445.312500	-86.767128
9451.171875	-87.183914
9457.031250	-86.856789
9462.890625	-85.937164
9468.750000	-85.692528
9474.609375	-85.797287
9480.468750	-85.184425
9486.328125	-85.993835
9492.187500	-86.163506
9498.046875	-85.928101
9503.906250	-86.344810
9509.765625	-85.907471
9515.625000	-86.027878
9521.484375	-86.774078
9527.343750	-86.028839
9533.203125	-85.106361
9539.062500	-85.796570
9544.921875	-86.031410
9550.781250	-86.799431
9556.640625	-86.859131
9562.500000	-86.647118
9568.359375	-86.090439
9574.218750	-86.278191
9580.078125	-86.931839
9585.937500	-87.141327
9591.796875	-86.578552
9597.656250	-85.336891
9603.515625	-85.172050
9609.375000	-84.572739
9615.234375	-84.826347
9621.093750	-86.160805
9626.953125	-86.534981
9632.812500	-85.920166
9638.671875	-86.869598
9644.531250	-86.261955
9650.390625	-86.345787
9656.250000	-86.246643
9662.109375	-86.165260
9667.968750	-86.079460
9673.828125	-87.306236
9679.687500	-87.412674
9685.546875	-87.923141
9691.406250	-87.402412
9697.265625	-86.237152
9703.125000	-86.022339
9708.984375	-86.517387
9714.843750	-87.079117
9720.703125	-86.967140
9726.562500	-86.908913
9732.421875	-87.191994
9738.281250	-86.772705
9744.140625	-86.386818
9750.000000	-87.130676
9755.859375	-88.058052
9761.718750	-88.385857
9767.578125	-88.178749
9773.437500	-87.549866
9779.296875	-86.891266
9785.156250	-86.913620
9791.015625	-87.663261
9796.875000	-87.100372
9802.734375	-86.336784
9808.593750	-87.149117
9814.453125	-87.389503
9820.312500	-87.261787
9826.171875	-88.078125
9832.031250	-86.889885
9837.890625	-86.799370
9843.750000	-86.327690
9849.609375	-86.769096
9855.468750	-86.570930
9861.328125	-87.061470
9867.187500	-87.934593
9873.046875	-88.404678
9878.906250	-88.258835
9884.765625	-86.756607
9890.625000	-87.597878
9896.484375	-88.506248
9902.343750	-87.332664
9908.203125	-87.608704
9914.062500	-87.871269
9919.921875	-87.078461
9925.781250	-87.056122
9931.640625	-87.018372
9937.500000	-87.148697
9943.359375	-87.577530
9949.218750	-86.763344
9955.078125	-87.910179
9960.937500	-87.820457
9966.796875	-87.675743
9972.656250	-88.033478
9978.515625	-87.707275
9984.375000	-87.203934
9990.234375	-87.563469
9996.093750	-88.307571
10001.953125	-88.411964
10007.812500	-88.468628
10013.671875	-88.377190
10019.531250	-88.320374
10025.390625	-87.160561
10031.250000	-87.135246
10037.109375	-88.155212
10042.968750	-87.380501
10048.828125	-88.601707
10054.687500	-89.081322
10060.546875	-88.497658
10066.406250	-88.319374
10072.265625	-87.908882
10078.125000	-88.935646
10083.984375	-88.962914
10089.843750	-88.342720
10095.703125	-88.406418
10101.562500	-89.112587
10107.421875	-88.942001
10113.281250	-87.691032
10119.140625	-88.274910
10125.000000	-88.813454
10130.859375	-89.116219
10136.718750	-89.119644
10142.578125	-88.336617
10148.437500	-88.468109
10154.296875	-89.590897
10160.156250	-89.348587
10166.015625	-89.877037
10171.875000	-88.590759
10177.734375	-88.832237
10183.593750	-88.944801
10189.453125	-89.446228
10195.312500	-89.538567
10201.171875	-89.900330
10207.031250	-89.450043
10212.890625	-89.179909
10218.750000	-88.703079
10224.609375	-88.360886
10230.468750	-88.342010
10236.328125	-89.651131
10242.187500	-90.331772
10248.046875	-89.450516
10253.906250	-89.305717
10259.765625	-88.768120
10265.625000	-88.882950
10271.484375	-89.505219
10277.343750	-90.139565
10283.203125	-89.359116
10289.062500	-89.516693
10294.921875	-89.822151
10300.781250	-90.171867
10306.640625	-89.681084
10312.500000	-89.992867
10318.359375	-89.604752
10324.218750	-90.289261
10330.078125	-90.770760
10335.937500	-90.825073
10341.796875	-90.680847
10347.656250	-90.425911
10353.515625	-90.488731
10359.375000	-89.570091
10365.234375	-89.784439
10371.093750	-89.881844
10376.953125	-89.096947
10382.812500	-89.140450
10388.671875	-90.499573
10394.531250	-91.071510
10400.390625	-90.401512
10406.250000	-89.900612
10412.109375	-90.247574
10417.968750	-89.030548
10423.828125	-88.921921
10429.687500	-89.514877
10435.546875	-90.054596
10441.406250	-89.956902
10447.265625	-90.166229
10453.125000	-90.323738
10458.984375	-90.171944
10464.843750	-90.333511
10470.703125	-90.180717
10476.562500	-90.326942
10482.421875	-90.378708
10488.281250	-89.474831
10494.140625	-88.372795
10500.000000	-88.415138
10505.859375	-89.498886
10511.718750	-89.329193
10517.578125	-90.489876
10523.437500	-90.249901
10529.296875	-89.921211
10535.156250	-90.251572
10541.015625	-90.931427
10546.875000	-89.533195
10552.734375	-89.636765
10558.593750	-90.072166
10564.453125	-90.078415
10570.312500	-90.650200
10576.171875	-90.878227
10582.031250	-89.753639
10587.890625	-89.178825
10593.750000	-89.567116
10599.609375	-89.953285
10605.468750	-90.234695
10611.328125	-90.802399
10617.187500	-89.977356
10623.046875	-89.228317
10628.906250	-89.797096
10634.765625	-89.499664
10640.625000	-89.294319
10646.484375	-89.765793
10652.343750	-89.932770
10658.203125	-89.532211
10664.062500	-90.066414
10669.921875	-90.812134
10675.781250	-91.098961
10681.640625	-90.692963
10687.500000	-90.067291
10693.359375	-90.223671
10699.218750	-90.479065
10705.078125	-90.052696
10710.937500	-88.962906
10716.796875	-89.785843
10722.656250	-91.533661
10728.515625	-90.419640
10734.375000	-89.672523
10740.234375	-89.788322
10746.093750	-90.230141
10751.953125	-89.713013
10757.812500	-88.816414
10763.671875	-90.341179
10769.531250	-90.287529
10775.390625	-89.548744
10781.250000	-89.381424
10787.109375	-90.566444
10792.968750	-90.094475
10798.828125	-90.440636
10804.687500	-91.037979
10810.546875	-90.842651
10816.406250	-90.398598
10822.265625	-89.881783
10828.125000	-89.801979
10833.984375	-90.251129
10839.843750	-90.581345
10845.703125	-90.543495
10851.562500	-89.477615
10857.421875	-89.727440
10863.281250	-90.804886
10869.140625	-90.297073
10875.000000	-89.953682
10880.859375	-89.484665
10886.718750	-89.808044
10892.578125	-91.558556
10898.437500	-90.778831
10904.296875	-90.211731
10910.156250	-90.983185
10916.015625	-89.953690
10921.875000	-89.727417
10927.734375	-89.813126
10933.593750	-90.297005
10939.453125	-90.823204
10945.312500	-90.255737
10951.171875	-90.091789
10957.031250	-90.594543
10962.890625	-90.143250
10968.750000	-91.105995
10974.609375	-92.489532
10980.468750	-91.611786
10986.328125	-90.718712
10992.187500	-91.216927
10998.046875	-91.185127
11003.906250	-91.035416
11009.765625	-90.461174
11015.625000	-90.205231
11021.484375	-90.077774
11027.343750	-91.413567
11033.203125	-92.337212
11039.062500	-92.091507
11044.921875	-91.646309
11050.781250	-91.049110
11056.640625	-90.142654
11062.500000	-90.088692
11068.359375	-89.963669
11074.218750	-90.333977
11080.078125	-91.434258
11085.937500	-90.536392
11091.796875	-89.959084
11097.656250	-90.423164
11103.515625	-90.955513
11109.375000	-90.329849
11115.234375	-89.935669
11121.093750	-90.448296
11126.953125	-91.045212
11132.812500	-91.450752
11138.671875	-91.101334
11144.531250	-91.274590
11150.390625	-91.342789
11156.250000	-91.501961
11162.109375	-91.425331
11167.968750	-90.912857
11173.828125	-90.758202
11179.687500	-91.989288
11185.546875	-91.600624
11191.406250	-91.511620
11197.265625	-91.644936
11203.125000	-91.199516
11208.984375	-91.669807
11214.843750	-91.407135
11220.703125	-92.187157
11226.562500	-92.287659
11232.421875	-92.065041
11238.281250	-92.309464
11244.140625	-91.597168
11250.000000	-90.951691
11255.859375	-90.643318
11261.718750	-90.772072
11267.578125	-91.680496
11273.437500	-91.705093
11279.296875	-91.992989
11285.156250	-91.634483
11291.015625	-91.227791
11296.875000	-91.708679
11302.734375	-92.392067
11308.593750	-91.546371
11314.453125	-91.537773
11320.312500	-91.939560
11326.171875	-91.603073
11332.031250	-91.190010
11337.890625	-90.802071
11343.750000	-90.710579
11349.609375	-90.593887
11355.468750	-89.996231
11361.328125	-91.169106
11367.187500	-92.048790
11373.046875	-91.945633
11378.906250	-91.887032
11384.765625	-92.058876
11390.625000	-91.415443
11396.484375	-91.013351
11402.343750	-90.946182
11408.203125	-91.421089
11414.062500	-93.306641
11419.921875	-92.135193
11425.781250	-91.896461
11431.640625	-91.341721
11437.500000	-90.496666
11443.359375	-90.631615
11449.218750	-90.727005
11455.078125	-91.103745
11460.937500	-91.391579
11466.796875	-91.985504
11472.656250	-91.422966
11478.515625	-91.508484
11484.375000	-91.395088
11490.234375	-91.283577
11496.093750	-90.855820
11501.953125	-91.507957
11507.812500	-92.143730
11513.671875	-91.492699
11519.531250	-90.621109
11525.390625	-90.911659
11531.250000	-90.521065
11537.109375	-91.431129
11542.968750	-92.918434
11548.828125	-92.379021
11554.687500	-92.307541
11560.546875	-92.286064
11566.406250	-91.581947
11572.265625	-91.037979
11578.125000	-91.632210
11583.984375	-91.382767
11589.843750	-92.178169
11595.703125	-92.510315
11601.562500	-93.221817
11607.421875	-92.546425
11613.281250	-91.408546
11619.140625	-90.869286
11625.000000	-91.448792
11630.859375	-91.661087
11636.718750	-91.467590
11642.578125	-91.570976
11648.437500	-92.167625
11654.296875	-92.087387
11660.156250	-92.528877
11666.015625	-91.952560
11671.875000	-91.005432
11677.734375	-92.382042
11683.593750	-93.377220
11689.453125	-92.427528
11695.312500	-92.367378
11701.171875	-91.979507
11707.031250	-91.989342
11712.890625	-92.346214
11718.750000	-91.772278
11724.609375	-91.994926
11730.468750	-91.857719
11736.328125	-92.462555
11742.187500	-92.238152
11748.046875	-92.248039
11753.906250	-91.831940
11759.765625	-92.123909
11765.625000	-92.349251
11771.484375	-92.081718
11777.343750	-92.092087
11783.203125	-92.515572
11789.062500	-92.255852
11794.921875	-92.784927
11800.781250	-92.847649
11806.640625	-92.001152
11812.500000	-92.555862
11818.359375	-92.197990
11824.218750	-92.024231
11830.078125	-92.455750
11835.937500	-92.810417
11841.796875	-92.091331
11847.656250	-92.267769
11853.515625	-92.924515
11859.375000	-91.964333
11865.234375	-91.778732
11871.093750	-92.068268
11876.953125	-92.838799
11882.812500	-91.841515
11888.671875	-91.885468
11894.531250	-92.244057
11900.390625	-92.368462
11906.250000	-91.668983
11912.109375	-91.426811
11917.968750	-93.471069
11923.828125	-93.733246
11929.687500	-93.205040
11935.546875	-92.366440
11941.406250	-92.270592
11947.265625	-90.633469
11953.125000	-91.223564
11958.984375	-92.220978
11964.843750	-93.651596
11970.703125	-94.070358
11976.562500	-94.326042
11982.421875	-94.616226
11988.281250	-94.578499
11994.140625	-94.544540
12000.000000	-93.926422
12005.859375	-94.437141
12011.718750	-93.805672
12017.578125	-93.683777
12023.437500	-93.213753
12029.296875	-93.359634
12035.156250	-92.471489
12041.015625	-90.516800
12046.875000	-91.237732
12052.734375	-90.767120
12058.593750	-91.178528
12064.453125	-90.713898
12070.312500	-90.530960
12076.171875	-91.487350
12082.031250	-91.780243
12087.890625	-91.166046
12093.750000	-90.588181
12099.609375	-90.057411
12105.468750	-91.451630
12111.328125	-91.279350
12117.187500	-91.065742
12123.046875	-92.024857
12128.906250	-92.035736
12134.765625	-91.656204
12140.625000	-91.095329
12146.484375	-91.376968
12152.343750	-91.401649
12158.203125	-91.175407
12164.062500	-91.987747
12169.921875	-92.229530
12175.781250	-92.163589
12181.640625	-91.621582
12187.500000	-90.709373
12193.359375	-91.026207
12199.218750	-91.204712
12205.078125	-91.347336
12210.937500	-91.547997
12216.796875	-91.945114
12222.656250	-91.438469
12228.515625	-92.186462
12234.375000	-92.704437
12240.234375	-92.539131
12246.093750	-92.650093
12251.953125	-92.704018
12257.812500	-92.373886
12263.671875	-92.218758
12269.531250	-92.783463
12275.390625	-92.375847
12281.250000	-91.939125
12287.109375	-92.311539
12292.968750	-92.923943
12298.828125	-92.606583
12304.687500	-92.532387
12310.546875	-91.569283
12316.406250	-91.390495
12322.265625	-91.677818
12328.125000	-91.504616
12333.984375	-91.284302
12339.843750	-90.846825
12345.703125	-91.928841
12351.562500	-92.502708
12357.421875	-91.552155
12363.281250	-91.503098
12369.140625	-91.892632
12375.000000	-91.464127
12380.859375	-91.574654
12386.718750	-92.124924
12392.578125	-92.431252
12398.437500	-91.811073
12404.296875	-92.274094
12410.156250	-92.562935
12416.015625	-92.023628
12421.875000	-92.156784
12427.734375	-91.426819
12433.593750	-92.009438
12439.453125	-93.284401
12445.312500	-92.422760
12451.171875	-92.240059
12457.031250	-92.039604
12462.890625	-92.097595
12468.750000	-92.112999
12474.609375	-91.979927
12480.468750	-91.683372
12486.328125	-92.824844
12492.187500	-92.781685
12498.046875	-92.735786
12503.906250	-92.486076
12509.765625	-92.300095
12515.625000	-92.298347
12521.484375	-91.700958
12527.343750	-91.962364
12533.203125	-92.084282
12539.062500	-92.100189
12544.921875	-92.284348
12550.781250	-92.034218
12556.640625	-91.883415
12562.500000	-92.551270
12568.359375	-92.163902
12574.218750	-92.370613
12580.078125	-92.849823
12585.937500	-93.027107
12591.796875	-94.014992
12597.656250	-92.248482
12603.515625	-91.244339
12609.375000	-91.786308
12615.234375	-92.228622
12621.093750	-92.816513
12626.953125	-93.965645
12632.812500	-93.605400
12638.671875	-92.983170
12644.531250	-92.495377
12650.390625	-92.141487
12656.250000	-92.163406
12662.109375	-92.771225
12667.968750	-92.309174
12673.828125	-92.665245
12679.687500	-92.911690
12685.546875	-92.892021
12691.406250	-92.800842
12697.265625	-92.327721
12703.125000	-91.493561
12708.984375	-92.476204
12714.843750	-91.890640
12720.703125	-91.776939
12726.562500	-91.912575
12732.421875	-93.311546
12738.281250	-93.733009
12744.140625	-92.894608
12750.000000	-92.880280
12755.859375	-91.782425
12761.718750	-91.658791
12767.578125	-91.380272
12773.437500	-92.545914
12779.296875	-92.213776
12785.156250	-90.989388
12791.015625	-91.360817
12796.875000	-92.000778
12802.734375	-93.470009
12808.593750	-92.613556
12814.453125	-91.909691
12820.312500	-91.918129
12826.171875	-91.718681
12832.031250	-92.044899
12837.890625	-91.862473
12843.750000	-91.914055
12849.609375	-91.985245
12855.468750	-91.620773
12861.328125	-91.773979
12867.187500	-92.233795
12873.046875	-91.873947
12878.906250	-91.821480
12884.765625	-91.425468
12890.625000	-91.201935
12896.484375	-91.316994
12902.343750	-91.820930
12908.203125	-92.755379
12914.062500	-92.771393
12919.921875	-93.012527
12925.781250	-92.929855
12931.640625	-92.038231
12937.500000	-92.041313
12943.359375	-92.136078
12949.218750	-92.509758
12955.078125	-92.734665
12960.937500	-91.431290
12966.796875	-91.684807
12972.656250	-91.693970
12978.515625	-92.294281
12984.375000	-91.010056
12990.234375	-91.353035
12996.093750	-92.700127
13001.953125	-92.443077
13007.812500	-93.062637
13013.671875	-93.629303
13019.531250	-92.660934
13025.390625	-91.466408
13031.250000	-91.734184
13037.109375	-91.743462
13042.968750	-92.781433
13048.828125	-92.404594
13054.687500	-92.993469
13060.546875	-93.314072
13066.406250	-92.625099
13072.265625	-91.954643
13078.125000	-91.308128
13083.984375	-91.265579
13089.843750	-92.525375
13095.703125	-92.845963
13101.562500	-93.112831
13107.421875	-92.041527
13113.281250	-92.482056
13119.140625	-92.020256
13125.000000	-91.292747
13130.859375	-91.498779
13136.718750	-92.000595
13142.578125	-92.141220
13148.437500	-92.056908
13154.296875	-92.891518
13160.156250	-92.261185
13166.015625	-92.203583
13171.875000	-92.118637
13177.734375	-92.837273
13183.593750	-92.367760
13189.453125	-92.731682
13195.312500	-93.305519
13201.171875	-93.085838
13207.031250	-92.460068
13212.890625	-92.280540
13218.750000	-92.332207
13224.609375	-92.542046
13230.468750	-92.666901
13236.328125	-93.051697
13242.187500	-93.513626
13248.046875	-92.756950
13253.906250	-92.857239
13259.765625	-92.125092
13265.625000	-92.787628
13271.484375	-93.041840
13277.343750	-92.247971
13283.203125	-92.013100
13289.062500	-92.445534
13294.921875	-93.077431
13300.781250	-92.782288
13306.640625	-92.374397
13312.500000	-91.212921
13318.359375	-91.878426
13324.218750	-92.637039
13330.078125	-92.522713
13335.937500	-92.196297
13341.796875	-93.792412
13347.656250	-93.150070
13353.515625	-91.920639
13359.375000	-92.201614
13365.234375	-93.133484
13371.093750	-92.938469
13376.953125	-93.377266
13382.812500	-93.494583
13388.671875	-93.145638
13394.531250	-92.694550
13400.390625	-92.441032
13406.250000	-92.011208
13412.109375	-92.012131
13417.968750	-93.133034
13423.828125	-93.317322
13429.687500	-92.825920
13435.546875	-93.160606
13441.406250	-92.900078
13447.265625	-92.098663
13453.125000	-91.637077
13458.984375	-92.093269
13464.843750	-92.117561
13470.703125	-92.660858
13476.562500	-93.381119
13482.421875	-93.456749
13488.281250	-93.187645
13494.140625	-91.724571
13500.000000	-91.358360
13505.859375	-91.704681
13511.718750	-92.250877
13517.578125	-93.018562
13523.437500	-93.158607
13529.296875	-93.342987
13535.156250	-92.984100
13541.015625	-92.599358
13546.875000	-91.931908
13552.734375	-92.465225
13558.593750	-93.341782
13564.453125	-94.071297
13570.312500	-94.161774
13576.171875	-92.816223
13582.031250	-91.858971
13587.890625	-92.152412
13593.750000	-93.185173
13599.609375	-92.870789
13605.468750	-93.364708
13611.328125	-92.964180
13617.187500	-93.331741
13623.046875	-93.251251
13628.906250	-93.357849
13634.765625	-93.641350
13640.625000	-93.284706
13646.484375	-93.879326
13652.343750	-93.145279
13658.203125	-93.019455
13664.062500	-93.617882
13669.921875	-93.743301
13675.781250	-93.199043
13681.640625	-92.947403
13687.500000	-92.557030
13693.359375	-92.944061
13699.218750	-93.063248
13705.078125	-93.460091
13710.937500	-93.263596
13716.796875	-92.006386
13722.656250	-92.631859
13728.515625	-93.135490
