频率 (Hz)	电平 (dB)
6908.203125	-87.119751
6914.062500	-86.199364
6919.921875	-85.837517
6925.781250	-86.894981
6931.640625	-87.716911
6937.500000	-86.250206
6943.359375	-86.244453
6949.218750	-87.372528
6955.078125	-86.430412
6960.937500	-85.670319
6966.796875	-84.649704
6972.656250	-84.940048
6978.515625	-84.966728
6984.375000	-85.741081
6990.234375	-86.876846
6996.093750	-84.818214
7001.953125	-85.382088
7007.812500	-85.380592
7013.671875	-86.422523
7019.531250	-84.860519
7025.390625	-84.084229
7031.250000	-84.717392
7037.109375	-83.644623
7042.968750	-85.270523
7048.828125	-84.988686
7054.687500	-84.804588
7060.546875	-84.570328
7066.406250	-85.212189
7072.265625	-84.538872
7078.125000	-85.292542
7083.984375	-84.508995
7089.843750	-83.899483
7095.703125	-84.137627
7101.562500	-84.338043
7107.421875	-84.378975
7113.281250	-84.457611
7119.140625	-83.033966
7125.000000	-83.676247
7130.859375	-84.022949
7136.718750	-83.876366
7142.578125	-85.068611
7148.437500	-85.743912
7154.296875	-84.864059
7160.156250	-83.451294
7166.015625	-82.168091
7171.875000	-82.777214
7177.734375	-83.546463
7183.593750	-84.145195
7189.453125	-85.174973
7195.312500	-84.811455
7201.171875	-84.443573
7207.031250	-83.934547
7212.890625	-82.705811
7218.750000	-82.283203
7224.609375	-82.778061
7230.468750	-83.826469
7236.328125	-84.321175
7242.187500	-83.815964
7248.046875	-83.138100
7253.906250	-83.623047
7259.765625	-84.069870
7265.625000	-83.254173
7271.484375	-82.361031
7277.343750	-82.766663
7283.203125	-83.174553
7289.062500	-84.631836
7294.921875	-83.197380
7300.781250	-82.286606
7306.640625	-82.625435
7312.500000	-82.269691
7318.359375	-82.359818
7324.218750	-82.867401
7330.078125	-82.389381
7335.937500	-82.500298
7341.796875	-83.771339
7347.656250	-83.383293
7353.515625	-80.462799
7359.375000	-81.587364
7365.234375	-83.374077
7371.093750	-82.770401
7376.953125	-82.512825
7382.812500	-81.981522
7388.671875	-81.432732
7394.531250	-81.944710
7400.390625	-82.169090
7406.250000	-81.245140
7412.109375	-80.974693
7417.968750	-81.849396
7423.828125	-83.111473
7429.687500	-82.701080
7435.546875	-82.358841
7441.406250	-81.779228
7447.265625	-81.106880
7453.125000	-80.108055
7458.984375	-80.125778
7464.843750	-80.700935
7470.703125	-80.769844
7476.562500	-81.599937
7482.421875	-81.946068
7488.281250	-81.403221
7494.140625	-81.188820
7500.000000	-81.095116
7505.859375	-81.007332
7511.718750	-81.208763
7517.578125	-81.530243
7523.437500	-81.482903
7529.296875	-81.238861
7535.156250	-81.165825
7541.015625	-79.986519
7546.875000	-80.282387
7552.734375	-80.307388
7558.593750	-79.300728
7564.453125	-78.743179
7570.312500	-79.869942
7576.171875	-80.492851
7582.031250	-81.311928
7587.890625	-80.903549
7593.750000	-80.314163
7599.609375	-81.254936
7605.468750	-80.503357
7611.328125	-80.933243
7617.187500	-81.152824
7623.046875	-80.323730
7628.906250	-78.913574
7634.765625	-79.082489
7640.625000	-80.167290
7646.484375	-80.739555
7652.343750	-80.589417
7658.203125	-80.883446
7664.062500	-81.167465
7669.921875	-80.197990
7675.781250	-80.179855
7681.640625	-79.414124
7687.500000	-80.198921
7693.359375	-80.993675
7699.218750	-80.848602
7705.078125	-80.104759
7710.937500	-79.581978
7716.796875	-79.979408
7722.656250	-80.272171
7728.515625	-80.339020
7734.375000	-79.759644
7740.234375	-80.482651
7746.093750	-80.932175
7751.953125	-81.444839
7757.812500	-81.227112
7763.671875	-81.930855
7769.531250	-81.387573
7775.390625	-80.067993
7781.250000	-79.423492
7787.109375	-79.116592
7792.968750	-80.056412
7798.828125	-79.753265
7804.687500	-80.682159
7810.546875	-79.934082
7816.406250	-80.091438
7822.265625	-80.439888
7828.125000	-79.764397
7833.984375	-79.304970
7839.843750	-79.665115
7845.703125	-80.641006
7851.562500	-80.172157
7857.421875	-79.838509
7863.281250	-80.891899
7869.140625	-80.368294
7875.000000	-79.660942
7880.859375	-79.094788
7886.718750	-78.390526
7892.578125	-80.556122
7898.437500	-80.683891
7904.296875	-80.728958
7910.156250	-80.215439
7916.015625	-80.034592
7921.875000	-80.436783
7927.734375	-81.580482
7933.593750	-81.856316
7939.453125	-82.240189
7945.312500	-81.738190
7951.171875	-80.883369
7957.031250	-80.264610
7962.890625	-79.939331
7968.750000	-80.483948
7974.609375	-80.701889
7980.468750	-82.265854
7986.328125	-83.422684
7992.187500	-84.363190
7998.046875	-82.597282
8003.906250	-82.161026
8009.765625	-82.682884
8015.625000	-81.610603
8021.484375	-81.235107
8027.343750	-81.548523
8033.203125	-81.625534
8039.062500	-82.213356
8044.921875	-82.478539
8050.781250	-82.298676
8056.640625	-82.040436
8062.500000	-81.474205
8068.359375	-81.753464
8074.218750	-83.118835
8080.078125	-83.944534
8085.937500	-83.482094
8091.796875	-82.017769
8097.656250	-82.294754
8103.515625	-81.707199
8109.375000	-81.618378
8115.234375	-82.804039
8121.093750	-82.932297
8126.953125	-82.676552
8132.812500	-83.259026
8138.671875	-84.175064
8144.531250	-84.077698
8150.390625	-83.877914
8156.250000	-82.990013
8162.109375	-84.616745
8167.968750	-84.573257
8173.828125	-84.155998
8179.687500	-84.807487
8185.546875	-84.598114
8191.406250	-84.472679
8197.265625	-84.661835
8203.125000	-84.424133
8208.984375	-84.315651
8214.843750	-86.111412
8220.703125	-87.023628
8226.562500	-88.345856
8232.421875	-90.225830
8238.281250	-91.703781
8244.140625	-94.695503
8250.000000	-94.253059
8255.859375	-93.772781
8261.718750	-95.090897
8267.578125	-95.492149
8273.437500	-95.473976
8279.296875	-96.216560
8285.156250	-96.332008
8291.015625	-95.761124
8296.875000	-94.808029
8302.734375	-95.134529
8308.593750	-96.348724
8314.453125	-97.133492
8320.312500	-97.924011
8326.171875	-96.820229
8332.031250	-96.729088
8337.890625	-95.525848
8343.750000	-95.398849
8349.609375	-96.105286
8355.468750	-96.862488
8361.328125	-97.081528
8367.187500	-96.922028
8373.046875	-96.949112
8378.906250	-97.861320
8384.765625	-97.518402
8390.625000	-95.944305
8396.484375	-95.863686
8402.343750	-95.485992
8408.203125	-95.448875
8414.062500	-96.827919
8419.921875	-96.580284
8425.781250	-97.059311
8431.640625	-97.105156
8437.500000	-97.221306
8443.359375	-97.437927
8449.218750	-97.403053
8455.078125	-97.625542
8460.937500	-98.314476
8466.796875	-97.713486
8472.656250	-97.160049
8478.515625	-98.089211
8484.375000	-98.607422
8490.234375	-97.389137
8496.093750	-97.080612
8501.953125	-97.690750
8507.812500	-96.322762
8513.671875	-96.445412
8519.531250	-96.255577
8525.390625	-95.929420
8531.250000	-96.126480
8537.109375	-94.892998
8542.968750	-94.434555
8548.828125	-95.227142
8554.687500	-96.799255
8560.546875	-95.946579
8566.406250	-94.510834
8572.265625	-95.573387
8578.125000	-95.544327
8583.984375	-95.814407
8589.843750	-96.112671
8595.703125	-97.859947
8601.562500	-95.549812
8607.421875	-95.110916
8613.281250	-95.386726
8619.140625	-96.681038
8625.000000	-97.356407
8630.859375	-96.907402
8636.718750	-97.761871
8642.578125	-97.270493
8648.437500	-97.424751
8654.296875	-96.758957
8660.156250	-96.582191
8666.015625	-98.059517
8671.875000	-97.658257
8677.734375	-96.735817
8683.593750	-97.197701
8689.453125	-97.234528
8695.312500	-98.020844
8701.171875	-97.318108
8707.031250	-96.871819
8712.890625	-97.492821
8718.750000	-96.405785
8724.609375	-96.347458
8730.468750	-99.008537
8736.328125	-98.759567
8742.187500	-98.133194
8748.046875	-97.630585
8753.906250	-96.858498
8759.765625	-96.980835
8765.625000	-98.287132
8771.484375	-98.549637
8777.343750	-98.593193
8783.203125	-98.271393
8789.062500	-98.135635
8794.921875	-98.848412
8800.781250	-98.636154
8806.640625	-98.186798
8812.500000	-98.996307
8818.359375	-99.212616
8824.218750	-98.774216
8830.078125	-99.566956
8835.937500	-99.849777
8841.796875	-99.026299
8847.656250	-98.190125
8853.515625	-98.673630
8859.375000	-98.668221
8865.234375	-97.642982
8871.093750	-98.379517
8876.953125	-99.616837
8882.812500	-98.520638
8888.671875	-98.092583
8894.531250	-97.622803
8900.390625	-97.787674
8906.250000	-99.212540
8912.109375	-99.951797
8917.968750	-98.270828
8923.828125	-99.154716
8929.687500	-99.708221
8935.546875	-98.348747
8941.406250	-98.384384
8947.265625	-98.405945
8953.125000	-98.268967
8958.984375	-98.165543
8964.843750	-97.390244
8970.703125	-95.932640
8976.562500	-95.690598
8982.421875	-93.598251
8988.281250	-91.882919
8994.140625	-91.014740
9000.000000	-91.513237
9005.859375	-93.477051
9011.718750	-94.215775
9017.578125	-93.415924
9023.437500	-92.891235
9029.296875	-92.064102
9035.156250	-91.597298
9041.015625	-90.398193
9046.875000	-90.652512
9052.734375	-91.738907
9058.593750	-92.383781
9064.453125	-92.727623
9070.312500	-94.112198
9076.171875	-92.751434
9082.031250	-92.202744
9087.890625	-92.046135
9093.750000	-92.429573
9099.609375	-91.883156
9105.468750	-92.783752
9111.328125	-94.819275
9117.187500	-93.924629
9123.046875	-93.150002
9128.906250	-92.523247
9134.765625	-92.256767
9140.625000	-92.057877
9146.484375	-93.561195
9152.343750	-92.437431
9158.203125	-92.741486
9164.062500	-93.182678
9169.921875	-93.202065
9175.781250	-93.139816
9181.640625	-92.982353
9187.500000	-92.713364
9193.359375	-92.285088
9199.218750	-93.754250
9205.078125	-93.965393
9210.937500	-93.029587
9216.796875	-92.364410
9222.656250	-94.102608
9228.515625	-93.367500
9234.375000	-92.765251
9240.234375	-92.395821
9246.093750	-93.520973
9251.953125	-94.185661
9257.812500	-92.939796
9263.671875	-93.585175
9269.531250	-93.387665
9275.390625	-92.003510
9281.250000	-93.363541
9287.109375	-92.894615
9292.968750	-93.165176
9298.828125	-93.632828
9304.687500	-94.131592
9310.546875	-94.697136
9316.406250	-95.383270
9322.265625	-93.257111
9328.125000	-92.417114
9333.984375	-92.626373
9339.843750	-92.408119
9345.703125	-93.564430
9351.562500	-94.821861
9357.421875	-94.930428
9363.281250	-95.447029
9369.140625	-95.246109
9375.000000	-94.571770
9380.859375	-94.900688
9386.718750	-94.686363
9392.578125	-95.162666
9398.437500	-94.528427
9404.296875	-94.737999
9410.156250	-95.234383
9416.015625	-93.522125
9421.875000	-93.222534
9427.734375	-93.823387
9433.593750	-93.911728
9439.453125	-93.736938
9445.312500	-92.761482
9451.171875	-93.666206
9457.031250	-92.757919
9462.890625	-92.039490
9468.750000	-92.901756
9474.609375	-92.371582
9480.468750	-91.481689
9486.328125	-91.198486
9492.187500	-92.480232
9498.046875	-93.094978
9503.906250	-91.389275
9509.765625	-92.270935
9515.625000	-92.159164
9521.484375	-92.046974
9527.343750	-92.955292
9533.203125	-92.717430
9539.062500	-93.922966
9544.921875	-94.420929
9550.781250	-94.798111
9556.640625	-94.488754
9562.500000	-93.718124
9568.359375	-91.858643
9574.218750	-92.215935
9580.078125	-92.035500
9585.937500	-92.860855
9591.796875	-92.967781
9597.656250	-93.281387
9603.515625	-92.503181
9609.375000	-92.499069
9615.234375	-92.574005
9621.093750	-93.139122
9626.953125	-94.544693
9632.812500	-94.887672
9638.671875	-93.999367
9644.531250	-94.084724
9650.390625	-94.356628
9656.250000	-92.922638
9662.109375	-92.706505
9667.968750	-92.488518
9673.828125	-92.626999
9679.687500	-94.914368
9685.546875	-94.061897
9691.406250	-92.880859
9697.265625	-92.273438
9703.125000	-92.088501
9708.984375	-92.025116
9714.843750	-93.163597
9720.703125	-94.438393
9726.562500	-94.106941
9732.421875	-95.201584
9738.281250	-93.726471
9744.140625	-93.139839
9750.000000	-94.139038
9755.859375	-93.769531
9761.718750	-93.676140
9767.578125	-94.187447
9773.437500	-93.895256
9779.296875	-94.475586
9785.156250	-95.698830
9791.015625	-93.959457
9796.875000	-93.309647
9802.734375	-93.199387
9808.593750	-94.434654
9814.453125	-94.715195
9820.312500	-94.508278
9826.171875	-94.818626
9832.031250	-93.855453
9837.890625	-93.504539
9843.750000	-94.232033
9849.609375	-94.500404
9855.468750	-94.612480
9861.328125	-95.017166
9867.187500	-93.826279
9873.046875	-93.735123
9878.906250	-94.393944
9884.765625	-93.395348
9890.625000	-94.515388
9896.484375	-95.404343
9902.343750	-93.748787
9908.203125	-93.826958
9914.062500	-92.917305
9919.921875	-94.130463
9925.781250	-92.862076
9931.640625	-93.193298
9937.500000	-94.635002
9943.359375	-95.439445
9949.218750	-94.369125
9955.078125	-95.236649
9960.937500	-93.543243
9966.796875	-93.766701
9972.656250	-94.372665
9978.515625	-94.178787
9984.375000	-94.289017
9990.234375	-94.841537
9996.093750	-94.722649
10001.953125	-95.221298
10007.812500	-95.188538
10013.671875	-94.682869
10019.531250	-94.948524
10025.390625	-94.067581
10031.250000	-95.020050
10037.109375	-94.838074
10042.968750	-95.471100
10048.828125	-96.195244
10054.687500	-95.834572
10060.546875	-96.187325
10066.406250	-95.192261
10072.265625	-93.756210
10078.125000	-93.317970
10083.984375	-95.153664
10089.843750	-96.150299
10095.703125	-97.810112
10101.562500	-97.040833
10107.421875	-96.128578
10113.281250	-95.735367
10119.140625	-93.908295
10125.000000	-95.112991
10130.859375	-95.439705
10136.718750	-95.960136
10142.578125	-95.826782
10148.437500	-96.732117
10154.296875	-95.824821
10160.156250	-94.723846
10166.015625	-95.489113
10171.875000	-95.213058
10177.734375	-94.216415
10183.593750	-94.722023
10189.453125	-95.741005
10195.312500	-95.430016
10201.171875	-94.741234
10207.031250	-94.369072
10212.890625	-94.686554
10218.750000	-94.908852
10224.609375	-96.267967
10230.468750	-95.609879
10236.328125	-94.136520
10242.187500	-94.239662
10248.046875	-95.027817
10253.906250	-95.839607
10259.765625	-96.813332
10265.625000	-97.441872
10271.484375	-96.066299
10277.343750	-95.792114
10283.203125	-96.275330
10289.062500	-96.681000
10294.921875	-95.392975
10300.781250	-95.469116
10306.640625	-95.184723
10312.500000	-95.698921
10318.359375	-95.348228
10324.218750	-95.689735
10330.078125	-95.331955
10335.937500	-95.929085
10341.796875	-96.232689
10347.656250	-95.823341
10353.515625	-96.512474
10359.375000	-98.088997
10365.234375	-97.001244
10371.093750	-96.595787
10376.953125	-97.775978
10382.812500	-97.515961
10388.671875	-97.152855
10394.531250	-97.307159
10400.390625	-96.485428
10406.250000	-96.634132
10412.109375	-96.496506
10417.968750	-97.422134
10423.828125	-96.275986
10429.687500	-96.016891
10435.546875	-96.381020
10441.406250	-96.547096
10447.265625	-96.356209
10453.125000	-95.990952
10458.984375	-95.841400
10464.843750	-96.732445
10470.703125	-97.274727
10476.562500	-98.508736
10482.421875	-98.000603
10488.281250	-97.788765
10494.140625	-97.461906
10500.000000	-96.067917
10505.859375	-96.426170
10511.718750	-97.063042
10517.578125	-98.945099
10523.437500	-98.088257
10529.296875	-97.226791
10535.156250	-97.212341
10541.015625	-96.175308
10546.875000	-96.995171
10552.734375	-96.334206
10558.593750	-95.857819
10564.453125	-96.530647
10570.312500	-98.318024
10576.171875	-98.010872
10582.031250	-97.042130
10587.890625	-96.034302
10593.750000	-96.241280
10599.609375	-98.148026
10605.468750	-97.864449
10611.328125	-98.092979
10617.187500	-98.638214
10623.046875	-97.748383
10628.906250	-97.162956
10634.765625	-97.897797
10640.625000	-97.548538
10646.484375	-96.684364
10652.343750	-96.618652
10658.203125	-96.884735
10664.062500	-97.554634
10669.921875	-97.999672
10675.781250	-96.918571
10681.640625	-96.776581
10687.500000	-98.024849
10693.359375	-98.605705
10699.218750	-98.477905
10705.078125	-97.026505
10710.937500	-97.686028
10716.796875	-97.362236
10722.656250	-97.890099
10728.515625	-98.161301
10734.375000	-97.808533
10740.234375	-98.755997
10746.093750	-98.969185
10751.953125	-98.123314
10757.812500	-98.340912
10763.671875	-98.259552
10769.531250	-97.073936
10775.390625	-97.918266
10781.250000	-97.794090
10787.109375	-97.009964
10792.968750	-97.191200
10798.828125	-98.063972
10804.687500	-99.550903
10810.546875	-98.320335
10816.406250	-98.775497
10822.265625	-99.220818
10828.125000	-97.531860
10833.984375	-98.435966
10839.843750	-99.114525
10845.703125	-97.958046
10851.562500	-98.148323
10857.421875	-98.596100
10863.281250	-98.035828
10869.140625	-97.645164
10875.000000	-97.253281
10880.859375	-97.824860
10886.718750	-98.141998
10892.578125	-98.651489
10898.437500	-98.573792
10904.296875	-98.705666
10910.156250	-98.602982
10916.015625	-99.067490
10921.875000	-97.724731
10927.734375	-97.500656
10933.593750	-97.110184
10939.453125	-98.437347
10945.312500	-98.503189
10951.171875	-99.039566
10957.031250	-99.438522
10962.890625	-100.249474
10968.750000	-98.919067
10974.609375	-97.177086
10980.468750	-97.873230
10986.328125	-99.150589
10992.187500	-98.387894
10998.046875	-98.268555
11003.906250	-98.407173
11009.765625	-99.473442
11015.625000	-99.103409
11021.484375	-99.630730
11027.343750	-100.528908
11033.203125	-99.289009
11039.062500	-97.954384
11044.921875	-99.487473
11050.781250	-99.537727
11056.640625	-99.010582
11062.500000	-99.218369
11068.359375	-99.165100
11074.218750	-100.218964
11080.078125	-100.080536
11085.937500	-100.177032
11091.796875	-100.366455
11097.656250	-99.911835
11103.515625	-98.966393
11109.375000	-99.623177
11115.234375	-99.271851
11121.093750	-99.355782
11126.953125	-98.899857
11132.812500	-99.268707
11138.671875	-100.762192
11144.531250	-101.020248
11150.390625	-99.343376
11156.250000	-99.777870
11162.109375	-99.649467
11167.968750	-99.688744
11173.828125	-100.225960
11179.687500	-100.168434
11185.546875	-99.929642
11191.406250	-99.023994
11197.265625	-98.597534
11203.125000	-99.540726
11208.984375	-100.467476
11214.843750	-100.657303
11220.703125	-100.166824
11226.562500	-100.340103
11232.421875	-99.584099
11238.281250	-98.792877
11244.140625	-99.143097
11250.000000	-98.667564
11255.859375	-98.631561
11261.718750	-98.921158
11267.578125	-99.355331
11273.437500	-99.998497
11279.296875	-100.135567
11285.156250	-99.699615
11291.015625	-100.335098
11296.875000	-99.548302
11302.734375	-99.327522
11308.593750	-99.375099
11314.453125	-100.539902
11320.312500	-101.126999
11326.171875	-101.277077
11332.031250	-101.444702
11337.890625	-100.200066
11343.750000	-99.990646
11349.609375	-100.147552
11355.468750	-100.510674
11361.328125	-101.355148
11367.187500	-101.277374
11373.046875	-101.656311
11378.906250	-100.762199
11384.765625	-100.073479
11390.625000	-100.641220
11396.484375	-100.552711
11402.343750	-99.713905
11408.203125	-99.513596
11414.062500	-100.690765
11419.921875	-100.205986
11425.781250	-100.048889
11431.640625	-99.232269
11437.500000	-98.492210
11443.359375	-99.478592
11449.218750	-100.222580
11455.078125	-100.022041
11460.937500	-100.157967
11466.796875	-100.472473
11472.656250	-100.168228
11478.515625	-100.517052
11484.375000	-100.803558
11490.234375	-100.174393
11496.093750	-99.917046
11501.953125	-101.193306
11507.812500	-101.893120
11513.671875	-101.218056
11519.531250	-101.406311
11525.390625	-102.287933
11531.250000	-101.674171
11537.109375	-100.895653
11542.968750	-100.261490
11548.828125	-101.806076
11554.687500	-100.479515
11560.546875	-100.072495
11566.406250	-100.079041
11572.265625	-101.009018
11578.125000	-100.043633
11583.984375	-99.532578
11589.843750	-100.499702
11595.703125	-100.196503
11601.562500	-99.764198
11607.421875	-102.276619
11613.281250	-102.547943
11619.140625	-102.256226
11625.000000	-101.570580
11630.859375	-100.853470
11636.718750	-100.782242
11642.578125	-100.893501
11648.437500	-99.828125
11654.296875	-100.459885
11660.156250	-100.929634
11666.015625	-101.132866
11671.875000	-100.757675
11677.734375	-100.456688
11683.593750	-100.520287
11689.453125	-101.683563
11695.312500	-102.406082
11701.171875	-101.281540
11707.031250	-100.130653
11712.890625	-100.769829
11718.750000	-101.343399
11724.609375	-101.355606
11730.468750	-101.239235
11736.328125	-101.301880
11742.187500	-102.028419
11748.046875	-100.788513
11753.906250	-101.155846
11759.765625	-101.486588
11765.625000	-100.616142
11771.484375	-100.495193
11777.343750	-100.508827
11783.203125	-100.224159
11789.062500	-101.356522
11794.921875	-101.543297
11800.781250	-100.545906
11806.640625	-101.309746
11812.500000	-100.763748
11818.359375	-101.034378
11824.218750	-99.452919
11830.078125	-98.981133
11835.937500	-100.534653
11841.796875	-99.913734
11847.656250	-101.093079
11853.515625	-100.944405
11859.375000	-99.660934
11865.234375	-100.583961
11871.093750	-101.062416
11876.953125	-101.735878
11882.812500	-102.662941
11888.671875	-101.547783
11894.531250	-101.785721
11900.390625	-101.211128
11906.250000	-102.140594
11912.109375	-100.997604
11917.968750	-99.804306
11923.828125	-101.565079
11929.687500	-101.810768
11935.546875	-101.451355
11941.406250	-101.673706
11947.265625	-100.045738
11953.125000	-99.717232
11958.984375	-100.841759
11964.843750	-101.824516
11970.703125	-102.792580
11976.562500	-103.916084
11982.421875	-102.867599
11988.281250	-102.583786
11994.140625	-103.987183
12000.000000	-104.521774
12005.859375	-104.445374
12011.718750	-103.264488
12017.578125	-102.903481
12023.437500	-103.361458
12029.296875	-102.297127
12035.156250	-101.249695
12041.015625	-101.033417
12046.875000	-100.131065
12052.734375	-100.386147
12058.593750	-101.274452
12064.453125	-101.919708
12070.312500	-101.692368
12076.171875	-101.314240
12082.031250	-102.264977
12087.890625	-100.942513
12093.750000	-99.843102
12099.609375	-99.601715
12105.468750	-100.227676
12111.328125	-100.229904
12117.187500	-101.022781
12123.046875	-101.092827
12128.906250	-100.878899
12134.765625	-100.830009
12140.625000	-100.249939
12146.484375	-100.371468
12152.343750	-100.919220
12158.203125	-101.581039
12164.062500	-101.587196
12169.921875	-102.831902
12175.781250	-101.229584
12181.640625	-100.076431
12187.500000	-100.712875
12193.359375	-100.886841
12199.218750	-101.430092
12205.078125	-103.217445
12210.937500	-101.653427
12216.796875	-102.018616
12222.656250	-101.341125
12228.515625	-99.340492
12234.375000	-99.093422
12240.234375	-101.337830
12246.093750	-101.259438
12251.953125	-100.912865
12257.812500	-101.496002
12263.671875	-101.337906
12269.531250	-101.301384
12275.390625	-100.521057
12281.250000	-101.946404
12287.109375	-101.352013
12292.968750	-100.859612
12298.828125	-100.437225
12304.687500	-102.229630
12310.546875	-102.727211
12316.406250	-102.105278
12322.265625	-100.644775
12328.125000	-100.962036
12333.984375	-100.457748
12339.843750	-99.392540
12345.703125	-100.596962
12351.562500	-101.891899
12357.421875	-102.318489
12363.281250	-100.909584
12369.140625	-100.677521
12375.000000	-102.660324
12380.859375	-101.039856
12386.718750	-100.498993
12392.578125	-101.022408
12398.437500	-102.167931
12404.296875	-102.283043
12410.156250	-102.229897
12416.015625	-100.981865
12421.875000	-101.761208
12427.734375	-101.650604
12433.593750	-102.133675
12439.453125	-102.496353
12445.312500	-102.232681
12451.171875	-101.196243
12457.031250	-100.391975
12462.890625	-100.560127
12468.750000	-102.518440
12474.609375	-101.412064
12480.468750	-102.287659
12486.328125	-102.788864
12492.187500	-102.382156
12498.046875	-101.920982
12503.906250	-100.600876
12509.765625	-100.459312
12515.625000	-101.215675
12521.484375	-101.101067
12527.343750	-102.244537
12533.203125	-102.484306
12539.062500	-102.274109
12544.921875	-102.194046
12550.781250	-100.811447
12556.640625	-101.019325
12562.500000	-101.113594
12568.359375	-101.028595
12574.218750	-101.006615
12580.078125	-102.037018
12585.937500	-101.615097
12591.796875	-101.890038
12597.656250	-102.617424
12603.515625	-101.166718
12609.375000	-100.393227
12615.234375	-101.715530
12621.093750	-101.786201
12626.953125	-102.684578
12632.812500	-103.461395
12638.671875	-101.983650
12644.531250	-101.965187
12650.390625	-102.691422
12656.250000	-101.431335
12662.109375	-101.519585
12667.968750	-101.376457
12673.828125	-102.887772
12679.687500	-103.073120
12685.546875	-102.230835
12691.406250	-102.393875
12697.265625	-101.533318
12703.125000	-102.303978
12708.984375	-100.933395
12714.843750	-100.893433
12720.703125	-102.971855
12726.562500	-103.426895
12732.421875	-101.991127
12738.281250	-102.584778
12744.140625	-102.456055
12750.000000	-102.740807
12755.859375	-102.400810
12761.718750	-102.318321
12767.578125	-102.304329
12773.437500	-102.042099
12779.296875	-101.745468
12785.156250	-102.117073
12791.015625	-101.640770
12796.875000	-101.707123
12802.734375	-101.560211
12808.593750	-102.113579
12814.453125	-103.562973
12820.312500	-102.850250
12826.171875	-102.838211
12832.031250	-102.798027
12837.890625	-103.441246
12843.750000	-102.494484
12849.609375	-101.169022
12855.468750	-102.345329
12861.328125	-103.272026
12867.187500	-102.801224
12873.046875	-102.981277
12878.906250	-103.098709
12884.765625	-102.435371
12890.625000	-102.468544
12896.484375	-102.641075
12902.343750	-102.501892
12908.203125	-103.065994
12914.062500	-102.882431
12919.921875	-102.148010
12925.781250	-101.956627
12931.640625	-101.676247
12937.500000	-101.769173
12943.359375	-101.497025
12949.218750	-102.000290
12955.078125	-102.079895
12960.937500	-101.908859
12966.796875	-102.615906
12972.656250	-102.207603
12978.515625	-102.068687
12984.375000	-100.590424
12990.234375	-100.539398
12996.093750	-102.487541
13001.953125	-103.855301
13007.812500	-103.599457
13013.671875	-103.129036
13019.531250	-102.827530
13025.390625	-101.959999
13031.250000	-100.708374
13037.109375	-101.340126
13042.968750	-102.528191
13048.828125	-102.825256
13054.687500	-102.628365
13060.546875	-103.200905
13066.406250	-101.300400
13072.265625	-100.457802
13078.125000	-101.402222
13083.984375	-103.701019
13089.843750	-103.648300
13095.703125	-103.003258
13101.562500	-103.286812
13107.421875	-103.910545
13113.281250	-103.130905
13119.140625	-103.138855
13125.000000	-103.253227
13130.859375	-102.592972
13136.718750	-102.481010
13142.578125	-102.805771
13148.437500	-103.757614
13154.296875	-104.177284
13160.156250	-104.582207
13166.015625	-104.234550
13171.875000	-102.987221
13177.734375	-102.726494
13183.593750	-102.576958
13189.453125	-102.907745
13195.312500	-104.291565
13201.171875	-102.650932
13207.031250	-102.483513
13212.890625	-103.898926
13218.750000	-101.823463
13224.609375	-102.227325
13230.468750	-104.117805
13236.328125	-103.931038
13242.187500	-104.116798
13248.046875	-104.918709
13253.906250	-104.028404
13259.765625	-102.645744
13265.625000	-102.850227
13271.484375	-102.921204
13277.343750	-102.718636
13283.203125	-101.913963
13289.062500	-102.836082
13294.921875	-103.756241
13300.781250	-102.782913
13306.640625	-102.801216
13312.500000	-102.742432
13318.359375	-102.129547
13324.218750	-102.908409
13330.078125	-103.774567
13335.937500	-103.697281
13341.796875	-104.171837
13347.656250	-104.521225
13353.515625	-103.895279
13359.375000	-103.743996
13365.234375	-104.427498
13371.093750	-104.497841
13376.953125	-104.379738
13382.812500	-104.414894
13388.671875	-103.881721
13394.531250	-104.195557
13400.390625	-102.395592
13406.250000	-102.886772
13412.109375	-104.558624
13417.968750	-104.747108
13423.828125	-102.909012
13429.687500	-103.133339
13435.546875	-102.734474
13441.406250	-102.400223
13447.265625	-104.113937
13453.125000	-104.109718
13458.984375	-103.545731
13464.843750	-103.156105
13470.703125	-104.340141
13476.562500	-104.727570
13482.421875	-104.551132
13488.281250	-104.061409
13494.140625	-103.702431
13500.000000	-103.151222
13505.859375	-102.509399
13511.718750	-102.479263
13517.578125	-103.263641
13523.437500	-103.312119
13529.296875	-103.679741
13535.156250	-103.712181
13541.015625	-102.977699
13546.875000	-103.614120
13552.734375	-103.817284
13558.593750	-103.324104
13564.453125	-104.025307
13570.312500	-104.488548
13576.171875	-104.903122
13582.031250	-104.554947
13587.890625	-104.369743
13593.750000	-103.964912
13599.609375	-104.202805
13605.468750	-104.840286
13611.328125	-105.470161
13617.187500	-105.822624
13623.046875	-104.991089
13628.906250	-104.231750
13634.765625	-104.182785
13640.625000	-103.726242
13646.484375	-103.763824
13652.343750	-104.786438
13658.203125	-104.137772
13664.062500	-104.186218
13669.921875	-105.046318
13675.781250	-104.141914
13681.640625	-104.904259
13687.500000	-104.160095
13693.359375	-103.011154
13699.218750	-104.518036
13705.078125	-104.732689
13710.937500	-105.580727
13716.796875	-106.308029
13722.656250	-104.685616
13728.515625	-104.170502
